,previous_qualification,previous_qualification_grade_,mother_s_qualification,father_s_qualification,mother_s_occupation,father_s_occupation,admission_grade,educational_special_needs,gender,age_at_enrollment,international,unemployment_rate,inflation_rate,gdp,target
3949,1,150.0,37,19,9,4,135.6,0,0,43,0,12.4,0.5,1.79,Graduate
3950,1,153.0,1,19,9,10,147.8,0,0,18,0,16.2,0.3,-0.92,Graduate
3951,1,153.0,37,37,9,9,138.0,0,0,21,0,8.9,1.4,3.51,Dropout
3952,3,150.0,6,27,1,7,150.0,0,0,26,0,9.4,-0.8,-3.12,Dropout
3953,1,144.0,1,19,9,4,130.8,0,0,19,0,12.7,3.7,-1.7,Graduate
3954,1,130.0,37,11,90,90,122.6,0,0,18,0,7.6,2.6,0.32,Graduate
3955,1,125.0,3,2,2,1,119.1,0,0,22,0,9.4,-0.8,-3.12,Dropout
3956,19,133.1,1,19,4,10,111.8,0,0,27,0,11.1,0.6,2.02,Dropout
3957,1,133.0,38,19,9,10,125.0,0,0,18,0,9.4,-0.8,-3.12,Graduate
3958,1,140.0,37,38,7,9,129.9,0,0,19,0,9.4,-0.8,-3.12,Graduate
3959,1,133.0,19,19,3,10,131.1,0,0,18,0,13.9,-0.3,0.79,Graduate
3960,1,154.0,38,37,4,4,141.4,0,0,19,0,11.1,0.6,2.02,Graduate
3961,1,133.1,37,37,9,9,120.0,0,0,32,0,11.1,0.6,2.02,Dropout
3962,1,168.0,37,1,9,4,133.4,0,0,23,0,15.5,2.8,-4.06,Graduate
3963,1,132.0,37,37,4,3,127.3,0,0,20,0,7.6,2.6,0.32,Graduate
3964,1,133.1,19,38,5,5,131.8,0,0,20,0,8.9,1.4,3.51,Graduate
3965,1,120.0,19,19,4,5,114.8,0,0,19,0,16.2,0.3,-0.92,Dropout
3966,1,150.0,19,19,5,5,132.8,0,0,18,0,9.4,-0.8,-3.12,Graduate
3967,39,140.0,19,19,9,4,140.0,0,0,21,0,15.5,2.8,-4.06,Dropout
3968,1,103.0,1,19,9,9,108.3,0,0,20,0,11.1,0.6,2.02,Enrolled
3969,39,150.0,3,19,2,4,150.0,0,0,22,0,12.4,0.5,1.79,Graduate
3970,39,160.0,37,37,9,9,160.0,0,0,26,0,12.7,3.7,-1.7,Graduate
3971,1,131.0,37,37,3,3,131.7,0,0,20,0,12.7,3.7,-1.7,Graduate
3972,1,114.0,19,38,5,3,112.6,0,0,19,0,16.2,0.3,-0.92,Graduate
3973,1,120.0,37,37,9,9,111.1,0,0,31,0,7.6,2.6,0.32,Graduate
3974,1,140.0,1,19,9,7,127.5,0,0,20,0,15.5,2.8,-4.06,Graduate
3975,1,130.0,19,38,7,7,120.2,0,0,20,0,10.8,1.4,1.74,Graduate
3976,1,121.0,37,37,5,5,118.9,0,0,21,0,16.2,0.3,-0.92,Graduate
3977,1,130.0,19,19,9,7,119.9,0,0,18,0,12.4,0.5,1.79,Graduate
3978,1,141.0,37,1,9,4,127.3,0,0,19,0,7.6,2.6,0.32,Graduate
3979,1,131.0,19,19,3,7,127.9,0,0,18,0,13.9,-0.3,0.79,Graduate
3980,38,133.1,19,19,7,9,133.0,0,0,40,0,16.2,0.3,-0.92,Enrolled
3981,1,117.0,1,38,4,7,114.6,0,0,18,0,13.9,-0.3,0.79,Graduate
3982,1,151.0,40,4,2,2,144.5,0,0,18,0,8.9,1.4,3.51,Graduate
3983,1,131.0,1,19,4,3,125.4,0,0,19,0,15.5,2.8,-4.06,Graduate
3984,1,145.0,38,38,9,7,145.0,0,0,19,0,12.4,0.5,1.79,Graduate
3985,1,135.0,38,38,9,6,138.1,0,0,28,0,8.9,1.4,3.51,Dropout
3986,1,119.0,37,38,9,8,124.6,0,0,20,0,7.6,2.6,0.32,Graduate
3987,1,122.0,37,37,9,9,130.8,0,0,18,0,9.4,-0.8,-3.12,Graduate
3988,1,155.0,1,1,4,3,140.5,0,0,18,0,7.6,2.6,0.32,Graduate
3989,1,123.0,19,37,9,9,124.1,0,0,20,0,9.4,-0.8,-3.12,Graduate
3990,1,130.0,38,19,9,4,118.4,0,0,28,0,16.2,0.3,-0.92,Graduate
3991,1,133.1,43,1,153,135,128.2,0,0,23,1,8.9,1.4,3.51,Graduate
3992,1,114.0,19,37,5,5,109.5,0,0,19,0,16.2,0.3,-0.92,Dropout
3993,1,137.0,38,19,152,171,131.1,0,0,18,0,8.9,1.4,3.51,Graduate
3994,1,161.0,37,37,9,9,137.9,0,0,20,1,10.8,1.4,1.74,Graduate
3995,1,133.1,3,1,2,4,128.2,0,0,20,0,11.1,0.6,2.02,Graduate
3996,1,133.1,37,37,9,9,126.5,0,0,27,0,7.6,2.6,0.32,Dropout
3997,1,128.0,1,1,9,9,120.0,0,0,18,0,12.7,3.7,-1.7,Dropout
3998,19,133.1,19,19,4,6,123.0,0,0,37,0,10.8,1.4,1.74,Graduate
3999,40,130.0,19,19,4,6,130.0,0,0,42,0,12.4,0.5,1.79,Dropout
4000,1,147.0,1,38,4,8,141.1,0,0,20,0,13.9,-0.3,0.79,Dropout
4001,1,140.0,34,34,9,9,140.0,0,1,34,0,15.5,2.8,-4.06,Dropout
4002,1,140.0,3,3,3,2,133.6,0,1,22,0,10.8,1.4,1.74,Dropout
4003,19,133.1,19,19,9,5,123.5,0,1,39,0,12.4,0.5,1.79,Graduate
4004,1,141.0,37,37,9,9,136.3,0,1,18,0,7.6,2.6,0.32,Graduate
4005,1,128.0,37,37,9,9,123.5,0,1,21,0,8.9,1.4,3.51,Graduate
4006,1,150.0,37,37,90,10,112.0,0,1,34,0,10.8,1.4,1.74,Dropout
4007,39,160.0,37,37,9,9,160.0,0,1,22,0,16.2,0.3,-0.92,Graduate
4008,1,133.1,1,37,4,7,110.0,0,1,31,0,16.2,0.3,-0.92,Dropout
4009,1,128.0,38,37,5,9,116.8,0,1,19,0,10.8,1.4,1.74,Dropout
4010,1,114.0,38,1,5,9,109.5,0,1,19,0,10.8,1.4,1.74,Dropout
4011,19,133.1,37,37,9,10,100.0,0,1,31,0,15.5,2.8,-4.06,Dropout
4012,1,126.0,19,38,5,6,117.3,0,0,19,0,13.9,-0.3,0.79,Enrolled
4013,1,133.1,37,19,9,9,130.0,0,0,30,1,9.4,-0.8,-3.12,Dropout
4014,1,129.0,37,38,3,3,137.8,0,0,20,0,11.1,0.6,2.02,Graduate
4015,1,140.0,19,38,7,7,136.5,0,0,18,0,12.4,0.5,1.79,Graduate
4016,1,133.1,37,37,5,5,138.7,0,0,31,0,10.8,1.4,1.74,Dropout
4017,1,134.0,19,1,9,4,124.9,0,0,19,0,7.6,2.6,0.32,Dropout
4018,1,133.1,37,37,9,7,140.0,0,0,43,0,8.9,1.4,3.51,Dropout
4019,1,132.0,38,38,9,8,122.6,0,0,20,0,13.9,-0.3,0.79,Graduate
4020,1,131.0,1,1,5,9,129.5,0,0,19,0,9.4,-0.8,-3.12,Graduate
4021,1,133.1,3,1,1,7,155.0,0,0,22,0,9.4,-0.8,-3.12,Dropout
4022,1,133.1,3,1,1,7,100.0,0,0,26,0,16.2,0.3,-0.92,Graduate
4023,1,160.0,19,19,5,8,137.6,0,0,19,0,10.8,1.4,1.74,Graduate
4024,3,120.0,19,3,4,2,120.0,0,0,29,0,12.7,3.7,-1.7,Dropout
4025,1,114.0,3,19,122,144,114.0,0,0,20,1,8.9,1.4,3.51,Enrolled
4026,1,140.0,37,37,9,7,139.0,0,0,38,0,9.4,-0.8,-3.12,Enrolled
4027,1,100.0,37,37,9,5,110.0,0,0,41,0,15.5,2.8,-4.06,Graduate
4028,1,139.0,19,38,4,9,128.5,0,0,19,0,12.7,3.7,-1.7,Dropout
4029,1,136.0,1,38,4,5,132.2,0,0,19,0,10.8,1.4,1.74,Graduate
4030,3,130.0,3,19,2,3,130.0,0,0,43,0,16.2,0.3,-0.92,Dropout
4031,1,145.0,38,37,9,7,129.3,0,0,19,0,10.8,1.4,1.74,Graduate
4032,1,133.1,19,38,9,8,128.2,0,1,19,0,8.9,1.4,3.51,Enrolled
4033,1,146.0,2,19,3,9,130.3,0,1,18,0,9.4,-0.8,-3.12,Graduate
4034,1,159.0,3,3,2,2,162.5,0,1,19,0,16.2,0.3,-0.92,Dropout
4035,19,133.1,34,34,0,0,130.0,0,1,38,0,9.4,-0.8,-3.12,Dropout
4036,2,110.0,19,19,4,8,110.0,0,1,37,0,16.2,0.3,-0.92,Dropout
4037,1,120.0,1,19,4,10,142.3,0,0,26,0,10.8,1.4,1.74,Graduate
4038,1,130.0,37,37,9,9,122.0,0,0,21,0,12.7,3.7,-1.7,Enrolled
4039,1,158.0,1,19,9,9,153.6,0,0,18,0,8.9,1.4,3.51,Graduate
4040,1,122.0,3,19,2,3,112.9,0,0,18,0,16.2,0.3,-0.92,Graduate
4041,1,140.0,3,1,2,4,124.1,0,0,18,0,9.4,-0.8,-3.12,Graduate
4042,1,136.0,38,1,9,4,129.7,0,0,19,0,15.5,2.8,-4.06,Graduate
4043,1,111.0,19,19,9,9,110.0,0,0,18,0,11.1,0.6,2.02,Graduate
4044,1,145.0,2,38,3,8,136.3,0,0,18,0,12.7,3.7,-1.7,Enrolled
4045,1,133.1,38,38,191,193,146.0,0,0,19,0,8.9,1.4,3.51,Graduate
4046,1,140.0,19,38,7,8,129.9,0,0,19,0,16.2,0.3,-0.92,Dropout
4047,1,140.0,19,1,9,8,140.9,0,0,18,0,12.7,3.7,-1.7,Graduate
4048,1,156.0,1,1,9,10,135.5,0,0,18,0,12.7,3.7,-1.7,Graduate
4049,1,132.0,38,37,9,7,122.0,0,0,20,0,10.8,1.4,1.74,Graduate
4050,42,140.0,1,19,4,5,140.0,0,0,22,0,8.9,1.4,3.51,Graduate
4051,1,164.0,34,1,0,0,163.0,0,0,18,0,7.6,2.6,0.32,Dropout
4052,1,113.0,38,19,7,7,107.4,0,0,19,0,12.4,0.5,1.79,Graduate
4053,1,122.0,37,37,9,9,114.3,0,0,20,0,7.6,2.6,0.32,Dropout
4054,1,150.0,2,3,3,2,140.8,0,0,19,0,10.8,1.4,1.74,Enrolled
4055,1,135.0,37,37,5,5,126.3,1,0,20,0,8.9,1.4,3.51,Graduate
4056,1,133.1,3,19,2,9,110.0,0,0,28,0,11.1,0.6,2.02,Dropout
4057,1,122.0,1,1,193,101,126.2,0,0,19,0,12.4,0.5,1.79,Graduate
4058,39,140.0,19,1,5,5,140.0,0,0,22,0,15.5,2.8,-4.06,Enrolled
4059,1,138.0,1,3,9,1,123.0,0,0,19,0,15.5,2.8,-4.06,Graduate
4060,1,130.0,19,19,5,5,157.0,0,0,18,0,13.9,-0.3,0.79,Dropout
4061,1,157.0,5,43,2,2,149.7,0,0,18,0,8.9,1.4,3.51,Graduate
4062,1,140.0,2,1,2,3,140.0,0,0,22,0,12.7,3.7,-1.7,Graduate
4063,42,170.0,1,19,4,7,170.0,0,0,20,0,8.9,1.4,3.51,Graduate
4064,1,150.0,1,37,9,7,130.2,0,0,24,0,16.2,0.3,-0.92,Graduate
4065,1,146.0,1,38,9,9,135.5,0,0,22,0,11.1,0.6,2.02,Enrolled
4066,1,120.0,38,19,5,4,118.3,0,0,20,0,12.7,3.7,-1.7,Enrolled
4067,1,118.0,19,38,9,9,116.3,0,0,20,0,12.7,3.7,-1.7,Graduate
4068,3,120.0,38,1,9,9,120.0,0,0,35,0,10.8,1.4,1.74,Dropout
4069,1,154.0,1,1,5,7,154.7,0,0,18,0,9.4,-0.8,-3.12,Graduate
4070,1,139.0,2,3,3,3,132.7,0,0,19,0,9.4,-0.8,-3.12,Graduate
4071,1,136.0,3,3,3,3,130.8,0,0,18,0,16.2,0.3,-0.92,Graduate
4072,1,130.0,1,38,4,9,122.7,0,0,18,0,7.6,2.6,0.32,Dropout
4073,19,133.1,1,2,4,6,130.0,0,0,31,0,9.4,-0.8,-3.12,Enrolled
4074,1,133.0,19,19,5,7,123.6,0,0,19,0,15.5,2.8,-4.06,Graduate
4075,1,143.0,38,37,4,9,116.5,0,0,20,0,15.5,2.8,-4.06,Graduate
4076,1,117.0,19,38,5,7,111.1,0,0,21,0,15.5,2.8,-4.06,Dropout
4077,1,145.0,19,38,9,7,136.3,0,0,18,0,12.7,3.7,-1.7,Graduate
4078,1,134.0,34,1,5,7,129.8,0,0,18,0,9.4,-0.8,-3.12,Dropout
4079,1,170.0,38,19,4,8,134.7,0,0,33,0,10.8,1.4,1.74,Graduate
4080,1,143.0,37,37,9,7,131.8,0,0,18,0,12.4,0.5,1.79,Enrolled
4081,1,140.0,37,37,7,9,126.8,0,0,18,0,12.7,3.7,-1.7,Dropout
4082,1,131.0,37,37,9,6,130.7,0,0,21,0,10.8,1.4,1.74,Enrolled
4083,1,115.0,37,19,5,5,109.8,0,0,19,0,10.8,1.4,1.74,Enrolled
4084,3,130.0,3,19,2,3,133.9,0,0,28,0,16.2,0.3,-0.92,Graduate
4085,1,130.0,1,19,9,9,109.9,0,0,29,0,12.7,3.7,-1.7,Dropout
4086,39,160.0,1,37,3,3,160.0,0,0,36,0,12.4,0.5,1.79,Dropout
4087,19,133.1,37,37,9,7,106.5,0,0,32,0,12.7,3.7,-1.7,Graduate
4088,1,130.0,38,37,5,7,120.0,0,0,25,0,9.4,-0.8,-3.12,Enrolled
4089,1,140.0,37,37,3,10,107.8,0,0,33,0,7.6,2.6,0.32,Enrolled
4090,14,133.1,34,34,0,0,100.0,0,0,34,0,9.4,-0.8,-3.12,Dropout
4091,1,150.0,34,34,0,0,112.5,0,0,33,0,7.6,2.6,0.32,Graduate
4092,1,140.0,37,38,9,8,135.5,0,0,29,0,16.2,0.3,-0.92,Dropout
4093,1,145.0,1,1,4,10,145.0,0,0,18,0,12.4,0.5,1.79,Dropout
4094,1,126.0,37,38,7,7,119.0,0,0,18,0,15.5,2.8,-4.06,Graduate
4095,3,130.0,37,19,4,5,130.0,0,0,38,0,16.2,0.3,-0.92,Graduate
4096,1,135.0,38,37,9,8,126.3,0,0,19,0,7.6,2.6,0.32,Graduate
4097,19,133.1,37,37,9,9,113.5,0,0,39,0,11.1,0.6,2.02,Graduate
4098,3,120.0,37,37,9,9,120.0,0,0,37,0,12.7,3.7,-1.7,Graduate
4099,1,120.0,37,37,5,5,111.3,0,0,32,0,16.2,0.3,-0.92,Dropout
4100,1,147.0,38,34,4,0,130.2,0,0,18,0,10.8,1.4,1.74,Dropout
4101,1,149.0,1,1,4,8,140.2,1,0,20,0,12.7,3.7,-1.7,Enrolled
4102,1,124.0,37,37,9,9,113.9,0,0,20,0,7.6,2.6,0.32,Graduate
4103,1,133.1,37,37,9,9,99.0,0,0,23,0,8.9,1.4,3.51,Graduate
4104,1,125.0,1,19,4,9,124.0,0,0,19,0,10.8,1.4,1.74,Enrolled
4105,1,141.0,37,38,9,10,138.9,0,0,18,0,13.9,-0.3,0.79,Graduate
4106,1,131.0,38,19,9,9,130.0,0,1,19,0,10.8,1.4,1.74,Graduate
4107,1,118.0,1,38,5,7,120.8,0,0,20,0,12.4,0.5,1.79,Graduate
4108,1,129.0,37,19,9,7,127.8,0,0,19,0,9.4,-0.8,-3.12,Dropout
4109,1,136.0,37,38,4,5,126.0,0,0,19,0,10.8,1.4,1.74,Graduate
4110,1,134.0,1,19,4,5,126.0,0,0,18,0,10.8,1.4,1.74,Graduate
4111,1,153.0,38,19,9,5,138.5,0,0,20,0,10.8,1.4,1.74,Graduate
4112,1,119.0,19,37,9,9,119.4,0,0,20,0,12.4,0.5,1.79,Graduate
4113,1,140.0,38,37,7,7,101.5,0,0,24,0,10.8,1.4,1.74,Graduate
4114,1,133.1,38,37,7,7,101.5,0,0,24,0,10.8,1.4,1.74,Dropout
4115,1,130.0,2,1,2,7,126.2,0,0,20,0,12.4,0.5,1.79,Graduate
4116,1,128.0,19,19,3,3,129.8,0,0,20,0,9.4,-0.8,-3.12,Enrolled
4117,1,145.0,38,37,3,9,138.4,0,0,18,0,8.9,1.4,3.51,Enrolled
4118,1,146.0,1,37,9,9,129.3,0,0,18,0,12.7,3.7,-1.7,Graduate
4119,1,119.0,2,1,4,3,113.1,0,0,21,0,10.8,1.4,1.74,Graduate
4120,1,160.0,1,38,4,10,144.3,0,0,18,0,9.4,-0.8,-3.12,Graduate
4121,1,144.0,19,1,5,3,141.0,0,0,19,0,12.7,3.7,-1.7,Graduate
4122,40,130.0,1,1,4,4,130.0,0,0,22,0,11.1,0.6,2.02,Graduate
4123,1,122.0,19,19,7,7,117.5,0,0,19,0,8.9,1.4,3.51,Graduate
4124,1,153.0,37,37,9,9,131.8,0,0,18,1,7.6,2.6,0.32,Graduate
4125,1,147.0,37,19,9,5,133.7,0,0,19,0,10.8,1.4,1.74,Enrolled
4126,1,121.0,38,19,5,5,115.4,0,0,24,0,12.7,3.7,-1.7,Enrolled
4127,1,134.0,38,19,9,5,129.1,0,0,19,0,7.6,2.6,0.32,Enrolled
4128,1,133.0,38,38,5,2,135.5,0,0,34,0,10.8,1.4,1.74,Graduate
4129,1,118.0,38,38,9,9,112.4,0,0,19,0,15.5,2.8,-4.06,Graduate
4130,1,137.0,37,37,7,9,130.8,0,0,18,0,7.6,2.6,0.32,Graduate
4131,1,143.0,37,37,9,5,131.6,0,0,19,0,15.5,2.8,-4.06,Graduate
4132,1,123.0,19,1,1,1,140.8,0,0,25,0,10.8,1.4,1.74,Graduate
4133,39,140.0,3,38,2,9,140.0,0,0,21,0,12.4,0.5,1.79,Enrolled
4134,1,118.0,37,37,7,7,114.2,0,0,18,0,16.2,0.3,-0.92,Enrolled
4135,1,142.0,34,38,4,7,127.3,0,0,18,0,9.4,-0.8,-3.12,Graduate
4136,1,115.0,38,38,9,7,115.0,0,0,28,0,9.4,-0.8,-3.12,Graduate
4137,1,131.0,1,38,5,5,118.8,0,0,18,0,12.7,3.7,-1.7,Graduate
4138,1,130.0,37,37,9,9,125.0,0,0,41,0,8.9,1.4,3.51,Graduate
4139,1,133.1,37,37,5,0,111.5,0,0,18,0,7.6,2.6,0.32,Dropout
4140,1,134.0,38,19,7,7,124.2,0,0,21,0,15.5,2.8,-4.06,Graduate
4141,40,130.0,34,34,99,99,130.0,0,0,41,0,11.1,0.6,2.02,Dropout
4142,3,133.1,3,5,2,2,120.0,0,0,32,0,7.6,2.6,0.32,Dropout
4143,12,114.0,34,34,0,99,110.0,0,0,29,0,7.6,2.6,0.32,Graduate
4144,1,130.0,19,38,9,8,113.3,0,0,24,0,12.4,0.5,1.79,Enrolled
4145,1,128.0,38,38,7,8,123.5,0,0,22,0,12.7,3.7,-1.7,Enrolled
4146,1,133.1,19,1,1,3,101.0,0,0,21,0,15.5,2.8,-4.06,Dropout
4147,19,133.1,37,38,9,10,120.9,0,0,39,0,11.1,0.6,2.02,Dropout
4148,1,140.0,37,37,9,9,154.6,0,0,44,0,8.9,1.4,3.51,Enrolled
4149,1,117.0,37,37,9,9,120.2,0,0,20,0,7.6,2.6,0.32,Enrolled
4150,1,139.0,38,37,9,8,146.5,0,0,21,0,7.6,2.6,0.32,Graduate
4151,1,159.0,34,26,0,6,160.1,0,0,18,0,7.6,2.6,0.32,Graduate
4152,1,140.0,37,37,5,5,150.0,0,0,34,0,16.2,0.3,-0.92,Graduate
4153,1,140.0,10,19,90,90,135.8,0,0,18,0,7.6,2.6,0.32,Graduate
4154,1,135.0,19,4,9,2,143.8,0,0,19,0,12.7,3.7,-1.7,Enrolled
4155,1,121.0,37,19,6,7,116.8,0,0,18,0,9.4,-0.8,-3.12,Dropout
4156,1,124.0,3,19,2,3,113.9,0,0,19,0,16.2,0.3,-0.92,Graduate
4157,1,131.0,37,37,9,9,118.0,0,0,18,0,12.7,3.7,-1.7,Enrolled
4158,1,160.0,3,1,2,9,150.2,0,0,19,0,12.7,3.7,-1.7,Dropout
4159,1,120.0,3,37,4,7,115.1,0,0,19,0,12.4,0.5,1.79,Graduate
4160,1,140.0,19,19,5,9,131.3,0,0,18,0,10.8,1.4,1.74,Graduate
4161,39,120.0,37,37,7,7,120.0,0,0,23,0,9.4,-0.8,-3.12,Graduate
4162,1,118.0,19,37,9,9,110.3,0,0,18,1,11.1,0.6,2.02,Enrolled
4163,1,133.1,19,22,90,90,100.0,0,0,33,1,7.6,2.6,0.32,Dropout
4164,1,111.0,19,38,9,9,110.7,0,0,19,0,8.9,1.4,3.51,Graduate
4165,1,140.0,37,38,7,7,143.4,0,0,21,0,9.4,-0.8,-3.12,Dropout
4166,1,125.0,19,19,9,9,115.9,0,0,18,0,12.4,0.5,1.79,Graduate
4167,1,133.1,38,38,5,5,145.0,0,0,21,0,10.8,1.4,1.74,Enrolled
4168,1,136.0,19,38,4,7,140.9,0,0,19,0,9.4,-0.8,-3.12,Graduate
4169,1,115.0,34,38,0,5,108.4,0,0,20,0,7.6,2.6,0.32,Graduate
4170,1,116.0,37,37,0,5,114.3,0,0,20,0,7.6,2.6,0.32,Dropout
4171,1,110.0,19,37,7,7,110.0,0,0,20,0,10.8,1.4,1.74,Enrolled
4172,1,135.0,38,38,4,7,121.7,0,0,18,0,7.6,2.6,0.32,Enrolled
4173,1,131.0,19,37,5,9,123.7,0,0,18,0,7.6,2.6,0.32,Enrolled
4174,1,124.0,37,37,7,7,116.5,0,0,20,0,11.1,0.6,2.02,Graduate
4175,1,163.0,37,37,5,6,155.0,0,0,21,0,9.4,-0.8,-3.12,Graduate
4176,1,137.0,38,19,9,5,129.3,0,0,19,0,12.7,3.7,-1.7,Graduate
4177,1,128.0,19,1,7,9,121.7,0,0,18,0,12.4,0.5,1.79,Graduate
4178,1,133.1,37,37,9,9,148.2,0,0,27,0,12.4,0.5,1.79,Enrolled
4179,1,133.1,19,38,7,9,125.5,0,0,21,0,15.5,2.8,-4.06,Graduate
4180,1,148.0,3,19,4,7,131.9,0,0,18,0,15.5,2.8,-4.06,Graduate
4181,1,127.0,38,37,5,7,121.8,0,0,18,0,10.8,1.4,1.74,Enrolled
4182,1,110.0,37,37,9,9,107.7,0,0,28,0,10.8,1.4,1.74,Dropout
4183,1,133.1,44,40,2,2,115.5,0,0,36,0,11.1,0.6,2.02,Dropout
4184,1,145.0,38,38,9,10,139.8,0,0,20,0,12.7,3.7,-1.7,Graduate
4185,1,136.0,38,38,0,7,133.2,0,0,19,0,7.6,2.6,0.32,Graduate
4186,1,131.0,19,37,9,9,118.4,0,0,20,0,7.6,2.6,0.32,Enrolled
4187,1,138.0,37,37,9,7,123.3,0,0,19,0,9.4,-0.8,-3.12,Enrolled
4188,1,150.0,37,38,3,7,134.5,0,0,28,0,16.2,0.3,-0.92,Graduate
4189,1,112.0,37,1,7,0,110.6,0,0,20,0,7.6,2.6,0.32,Graduate
4190,1,154.0,38,37,1,1,154.0,0,0,28,0,9.4,-0.8,-3.12,Graduate
4191,39,160.0,37,37,9,9,160.0,0,0,24,0,9.4,-0.8,-3.12,Dropout
4192,39,140.0,1,39,3,9,140.0,0,0,20,0,13.9,-0.3,0.79,Enrolled
4193,1,150.0,37,37,5,6,132.5,0,0,22,0,10.8,1.4,1.74,Enrolled
4194,1,141.0,1,4,4,4,127.7,0,0,18,0,16.2,0.3,-0.92,Graduate
4195,1,122.0,38,38,9,9,117.5,0,0,22,0,12.7,3.7,-1.7,Dropout
4196,1,120.0,37,37,9,7,127.0,0,0,18,0,9.4,-0.8,-3.12,Graduate
4197,1,139.0,19,37,5,5,125.5,0,0,21,0,12.7,3.7,-1.7,Graduate
4198,1,138.0,1,1,4,2,140.5,0,0,19,0,7.6,2.6,0.32,Graduate
4199,1,119.0,1,38,5,8,118.3,0,0,22,0,9.4,-0.8,-3.12,Enrolled
4200,1,129.0,38,38,5,5,120.8,0,0,20,0,10.8,1.4,1.74,Graduate
4201,1,133.1,37,37,191,154,95.0,0,0,20,0,11.1,0.6,2.02,Graduate
4202,1,125.0,37,37,5,6,122.2,0,0,19,0,10.8,1.4,1.74,Graduate
4203,1,125.0,1,1,7,3,143.9,0,0,20,0,15.5,2.8,-4.06,Enrolled
4204,1,137.0,19,38,9,9,127.2,0,0,20,0,13.9,-0.3,0.79,Graduate
4205,1,123.0,34,38,0,7,120.2,0,0,20,0,7.6,2.6,0.32,Dropout
4206,1,154.0,1,37,4,9,134.8,0,0,19,0,7.6,2.6,0.32,Graduate
4207,1,144.0,19,19,9,9,142.6,0,0,18,0,15.5,2.8,-4.06,Graduate
4208,1,153.0,38,37,7,8,147.9,0,0,18,0,12.4,0.5,1.79,Graduate
4209,1,152.0,1,38,4,9,160.4,0,0,19,0,7.6,2.6,0.32,Dropout
4210,1,150.0,37,37,9,9,134.6,0,1,20,1,9.4,-0.8,-3.12,Graduate
4211,1,129.0,19,1,3,7,121.0,0,0,22,0,16.2,0.3,-0.92,Graduate
4212,1,150.0,19,37,5,4,142.7,0,0,18,0,9.4,-0.8,-3.12,Graduate
4213,1,125.0,1,1,4,8,115.6,0,0,19,0,12.4,0.5,1.79,Graduate
4214,1,133.1,19,37,9,9,130.0,0,0,20,0,10.8,1.4,1.74,Graduate
4215,1,140.0,38,37,5,6,124.3,0,0,19,0,13.9,-0.3,0.79,Graduate
4216,1,140.0,19,37,5,6,137.9,0,0,18,0,8.9,1.4,3.51,Dropout
4217,1,133.1,1,37,3,3,100.0,0,0,20,0,12.4,0.5,1.79,Dropout
4218,1,132.0,1,2,9,3,128.2,0,0,19,0,9.4,-0.8,-3.12,Graduate
4219,1,135.0,1,19,5,7,135.0,0,0,18,0,12.4,0.5,1.79,Enrolled
4220,1,135.0,37,37,9,9,121.0,0,0,18,0,10.8,1.4,1.74,Graduate
4221,1,133.1,34,38,0,4,147.0,0,0,22,0,9.4,-0.8,-3.12,Dropout
4222,1,168.0,37,37,9,9,149.5,0,0,18,0,12.4,0.5,1.79,Graduate
4223,1,143.0,19,1,9,9,144.4,0,0,20,0,10.8,1.4,1.74,Graduate
4224,1,116.0,19,38,5,5,116.0,0,0,19,0,8.9,1.4,3.51,Graduate
4225,1,134.0,38,19,5,8,120.7,0,0,19,0,16.2,0.3,-0.92,Graduate
4226,39,140.0,38,19,5,0,141.8,0,0,21,0,12.4,0.5,1.79,Graduate
4227,1,133.0,19,1,5,5,119.7,0,0,19,0,9.4,-0.8,-3.12,Dropout
4228,1,125.0,38,1,7,4,118.4,0,0,19,0,11.1,0.6,2.02,Graduate
4229,1,133.1,37,37,5,4,134.5,0,0,45,0,15.5,2.8,-4.06,Enrolled
4230,1,133.1,36,36,99,5,128.2,0,0,28,0,9.4,-0.8,-3.12,Dropout
4231,1,137.0,3,3,2,2,115.0,0,0,28,0,13.9,-0.3,0.79,Graduate
4232,1,140.0,38,19,9,5,130.0,0,0,25,0,12.7,3.7,-1.7,Enrolled
4233,1,134.0,1,38,4,4,120.7,0,0,19,0,15.5,2.8,-4.06,Dropout
4234,1,139.0,38,38,9,5,130.5,0,0,19,0,10.8,1.4,1.74,Graduate
4235,1,113.0,38,38,9,5,107.4,0,1,20,0,12.4,0.5,1.79,Enrolled
4236,1,133.1,1,1,9,9,100.0,0,1,22,0,8.9,1.4,3.51,Enrolled
4237,1,132.0,38,19,9,9,125.0,0,1,20,0,12.4,0.5,1.79,Graduate
4238,1,127.0,19,37,7,7,121.5,0,1,20,0,7.6,2.6,0.32,Enrolled
4239,1,123.0,38,19,4,90,127.2,0,1,20,0,7.6,2.6,0.32,Dropout
4240,40,130.0,3,2,3,2,160.0,0,0,27,0,13.9,-0.3,0.79,Graduate
4241,1,125.0,1,1,9,4,120.0,0,0,22,0,11.1,0.6,2.02,Graduate
4242,1,140.0,37,37,9,9,141.5,0,0,19,0,10.8,1.4,1.74,Dropout
4243,1,111.0,19,38,3,3,111.4,0,0,19,0,12.7,3.7,-1.7,Dropout
4244,1,132.0,4,39,2,2,136.6,0,0,18,0,13.9,-0.3,0.79,Enrolled
4245,1,150.0,3,3,2,5,154.6,0,0,19,0,8.9,1.4,3.51,Dropout
